"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@narendramodi slams SP on home turf, makes fun of alliance with Congress https://t.co/OFvEwREUza
#SamajwadiParty… https://t.co/0M744Lp2l0",FALSE,0,"narendramodi",2017-02-16 08:56:21,TRUE,NA,"832151619475234816","18839785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Clipper28Info",0,FALSE,FALSE,NA,NA
"RT @ShyamaCGupta: Excellent speech by @narendramodi ji in #Hardoi  #UPElection2017 about yhe lawlessness of #SamajwadiParty
Vote for @BJP4U…",FALSE,0,NA,2017-02-16 08:52:43,FALSE,NA,"832150705960022016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VenuDhingra",2,TRUE,FALSE,NA,NA
"Excellent speech by @narendramodi ji in #Hardoi  #UPElection2017 about yhe lawlessness of #SamajwadiParty
Vote for @BJP4UP 
Vote for change.",FALSE,3,NA,2017-02-16 08:52:11,FALSE,NA,"832150573411684352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShyamaCGupta",2,FALSE,FALSE,NA,NA
"Vote for #AasmaMudassarShaikh #AapkiNagarsevika #SamajwadiParty #WardNo168
#ChalPadiCycle #BMC #BMC2017… https://t.co/RZa2qYuP8i",FALSE,0,NA,2017-02-16 08:30:38,TRUE,NA,"832145148641419264",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WardNo168",0,FALSE,FALSE,NA,NA
"Vote for #AasmaMudassarShaikh #AapkiNagarsevika #SamajwadiParty #WardNo168
#ChalPadiCycle #BMC #BMC2017… https://t.co/JPwXIRdtuF",FALSE,0,NA,2017-02-16 08:00:43,TRUE,NA,"832137617437245440",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WardNo168",0,FALSE,FALSE,NA,NA
"#SamajwadiParty MLA #AnilVerma from Balamau assembly joins #BJP. https://t.co/BkaXylW6wL",FALSE,0,NA,2017-02-16 07:58:15,FALSE,NA,"832136999838613504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","morning_herald",0,FALSE,FALSE,NA,NA
"RT @airnewsalerts: #SamajwadiParty MLA #AnilVerma from Balamau assembly joins #BJP. https://t.co/6zEPqmAvwO",FALSE,0,NA,2017-02-16 07:57:30,FALSE,NA,"832136808750145536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NIKHILSRIVAST",10,TRUE,FALSE,NA,NA
"Retweeted All India Radio News (@airnewsalerts):

#SamajwadiParty MLA #AnilVerma from Balamau assembly joins... https://t.co/aNlly789gS",FALSE,0,NA,2017-02-16 07:50:59,FALSE,NA,"832135170195091456",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","pramod_giri",0,FALSE,FALSE,NA,NA
"RT @airnewsalerts: #SamajwadiParty MLA #AnilVerma from Balamau assembly joins #BJP. https://t.co/6zEPqmAvwO",FALSE,0,NA,2017-02-16 07:50:54,FALSE,NA,"832135150578388992",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","chaturvediSKC",10,TRUE,FALSE,NA,NA
"RT @airnewsalerts: #SamajwadiParty MLA #AnilVerma from Balamau assembly joins #BJP. https://t.co/6zEPqmAvwO",FALSE,0,NA,2017-02-16 07:50:52,FALSE,NA,"832135140952403969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sandeepkuyadav",10,TRUE,FALSE,NA,NA
"RT @airnewsalerts: #SamajwadiParty MLA #AnilVerma from Balamau assembly joins #BJP. https://t.co/6zEPqmAvwO",FALSE,0,NA,2017-02-16 07:50:51,FALSE,NA,"832135137705938944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pramod_giri",10,TRUE,FALSE,NA,NA
